record_id,month,day,year,plot_id,period,diagnostic,length,diameter,recovery_method
16483,9,4,1989,11,Early Pottery Neolithic,rim,37,42,Random survey
16484,9,4,1989,8,Uruk,base,20,27,Random survey
16485,9,4,1989,8,Early Pottery Neolithic,base,37,44,Random survey
16486,9,4,1989,4,Early Pottery Neolithic,rim,36,40,Random survey
16487,9,4,1989,11,Early Pottery Neolithic,base,37,48,Random survey
16490,10,7,1989,21,Pottery Neolithic,base,33,167,Random stratified survey
16491,10,7,1989,22,Early Pottery Neolithic,base,37,50,Random survey
16492,10,7,1989,8,Early Pottery Neolithic,rim,35,25,Random survey
16493,10,7,1989,3,Early Chalcolithic,rim,21,23,Random stratified survey
16494,10,7,1989,9,Middle Chalcolithic,rim,36,49,Trench
16495,10,7,1989,2,Middle Chalcolithic,rim,36,46,Random survey
16496,10,7,1989,18,Early Jazira 1,NA,NA,NA,Stratified survey
16497,10,7,1989,8,Early Pottery Neolithic,base,37,47,Random survey
16498,10,7,1989,2,Late Neolithic,base,21,21,Random survey
16499,10,7,1989,9,Early Chalcolithic,base,21,20,Trench
16500,10,7,1989,8,Early Pottery Neolithic,base,37,47,Random survey
16501,10,7,1989,9,Early Chalcolithic,rim,21,23,Trench
16502,10,7,1989,3,Early Chalcolithic,base,20,21,Random stratified survey
16503,10,7,1989,11,Early Chalcolithic,base,21,25,Random survey
16504,10,7,1989,9,Early Pottery Neolithic,base,37,55,Trench
16505,10,7,1989,8,Early Pottery Neolithic,rim,37,43,Random survey
16506,10,7,1989,11,Late Neolithic,base,20,15,Random survey
16507,10,7,1989,22,Early Pottery Neolithic,base,37,52,Random survey
16508,10,7,1989,8,Uruk,rim,21,36,Random survey
16509,10,7,1989,22,Late Neolithic,rim,21,23,Random survey
16510,10,7,1989,2,Middle Chalcolithic,base,37,58,Random survey
16511,10,7,1989,8,Early Pottery Neolithic,rim,34,25,Random survey
16512,10,7,1989,18,Ubaid,rim,22,15,Stratified survey
16513,10,7,1989,2,4th Millennium,rim,32,140,Random survey
16514,10,7,1989,8,Early Chalcolithic,base,21,28,Random survey
16515,10,7,1989,22,Halaf,rim,48,115,Random survey
16516,10,7,1989,11,4th Millennium,base,26,38,Random survey
16517,10,7,1989,22,Early Pottery Neolithic,rim,36,39,Random survey
16518,10,7,1989,11,Early Pottery Neolithic,rim,37,47,Random survey
16519,10,7,1989,3,Second Millennium,rim,18,16,Random stratified survey
16520,10,7,1989,3,Early Chalcolithic,base,21,22,Random stratified survey
16521,10,7,1989,11,Early Pottery Neolithic,base,36,36,Random survey
16522,10,7,1989,8,Middle Chalcolithic,rim,36,43,Random survey
16523,10,7,1989,20,Early Bronze Age,rim,16,12,Stratified survey
16524,10,7,1989,3,Ubaid,base,22,18,Random stratified survey
16525,10,7,1989,18,Late Third Millennium,NA,NA,NA,Stratified survey
16526,10,7,1989,20,Pottery Neolithic,base,32,92,Stratified survey
16527,10,7,1989,18,Early Bronze Age,rim,16,11,Stratified survey
16528,10,7,1989,21,Early Bronze Age,base,16,9,Random stratified survey
16529,10,7,1989,9,Early Pottery Neolithic,base,37,42,Trench
16530,10,7,1989,2,Late Chalcolithic 3-5,NA,NA,NA,Random survey
16531,10,7,1989,9,Early Pottery Neolithic,rim,37,43,Trench
16532,10,7,1989,3,4th Millennium,rim,29,47,Random stratified survey
16533,10,7,1989,8,Early Pottery Neolithic,rim,37,45,Random survey
16534,10,7,1989,8,Early Pottery Neolithic,base,37,48,Random survey
16535,10,7,1989,21,Second Millennium,rim,18,18,Random stratified survey
16536,10,7,1989,11,Early Pottery Neolithic,base,37,50,Random survey
16537,10,7,1989,21,Early Chalcolithic,rim,21,28,Random stratified survey
16538,10,7,1989,22,Late Neolithic,base,21,20,Random survey
16540,10,8,1989,24,Middle Chalcolithic,base,37,60,Test pit
16541,10,8,1989,6,Ubaid,rim,23,18,Stratified survey
16542,10,8,1989,17,Middle Chalcolithic,rim,36,50,Random survey
16543,10,8,1989,6,Late Neolithic,rim,21,27,Stratified survey
16544,10,8,1989,19,Early Bronze Age,rim,16,9,Random stratified survey
16545,10,8,1989,6,Early Pottery Neolithic,base,36,40,Stratified survey
16546,10,8,1989,12,Pottery Neolithic,rim,31,185,Random survey
16547,10,8,1989,12,Ubaid,base,22,15,Random survey
16548,10,8,1989,6,Ubaid,base,22,14,Stratified survey
16549,10,8,1989,14,Early Pottery Neolithic,base,37,53,Random survey
16550,10,8,1989,17,Early Chalcolithic,base,20,22,Random survey
16551,10,8,1989,19,Early Chalcolithic,base,21,22,Random stratified survey
16552,10,8,1989,17,Early Bronze Age,rim,16,8,Random survey
16553,10,8,1989,17,Middle Chalcolithic,base,36,48,Random survey
16554,10,8,1989,15,Late Neolithic,rim,21,24,Random stratified survey
16555,10,8,1989,13,Ubaid,base,21,14,Stratified survey
16556,10,8,1989,4,Early Pottery Neolithic,rim,36,39,Random survey
16557,10,8,1989,12,Late Third Millennium,NA,NA,NA,Random survey
16558,10,8,1989,4,Early Pottery Neolithic,rim,37,46,Random survey
16559,10,8,1989,19,Late Neolithic,base,20,23,Random stratified survey
16560,10,8,1989,1,Early Chalcolithic,rim,21,23,Trench
16561,10,8,1989,24,Late Neolithic,base,22,23,Test pit
16562,10,8,1989,13,Hassuna,base,15,7,Stratified survey
16563,10,8,1989,5,Hassuna,rim,15,7,Test pit
16564,10,8,1989,15,Early Jazira 1,NA,NA,NA,Random stratified survey
16565,10,8,1989,1,Early Pottery Neolithic,base,37,48,Trench
16566,10,8,1989,7,Late Third Millennium,NA,NA,NA,Test pit
16567,10,8,1989,7,Early Bronze Age,base,16,10,Test pit
16568,10,8,1989,4,Hassuna,rim,15,9,Random survey
16569,10,8,1989,1,Middle Chalcolithic,rim,36,52,Trench
16570,10,8,1989,17,Middle Chalcolithic,base,36,56,Random survey
16571,10,8,1989,1,Early Chalcolithic,base,20,14,Trench
16572,10,8,1989,13,Early Jazira 1,NA,NA,NA,Stratified survey
16573,10,8,1989,12,Late Neolithic,base,21,20,Random survey
16574,10,8,1989,23,Late Neolithic,base,21,21,Test pit
16575,10,8,1989,4,Early Pottery Neolithic,base,37,35,Random survey
16576,10,8,1989,5,Early Bronze Age,base,17,13,Test pit
16577,10,8,1989,14,Early Pottery Neolithic,base,37,48,Random survey
16578,10,8,1989,14,Early Pottery Neolithic,rim,37,43,Random survey
16579,10,8,1989,1,Middle Chalcolithic,base,37,56,Trench
16580,10,8,1989,4,Halaf,base,54,126,Random survey
16581,10,8,1989,17,Pottery Neolithic,rim,32,149,Random survey
16582,10,8,1989,12,Early Pottery Neolithic,base,36,49,Random survey
16583,10,8,1989,7,Early Bronze Age,rim,15,7,Test pit
16584,10,8,1989,4,Early Pottery Neolithic,base,37,47,Random survey
16585,10,8,1989,14,Middle Chalcolithic,base,36,53,Random survey
16586,10,8,1989,12,Early Chalcolithic,base,21,26,Random survey
16587,10,8,1989,4,Early Pottery Neolithic,rim,37,45,Random survey
16588,10,8,1989,19,Late Neolithic,rim,21,23,Random stratified survey
16589,10,8,1989,6,Late Neolithic,base,21,23,Stratified survey
16590,10,8,1989,16,Early Bronze Age,rim,16,15,Test pit
16591,11,4,1989,12,Ubaid,base,23,15,Random survey
16592,11,4,1989,17,Early Bronze Age,base,17,10,Random survey
16593,11,4,1989,21,Early Bronze Age,base,15,12,Random stratified survey
16594,11,4,1989,7,Early Bronze Age,rim,15,9,Test pit
16595,11,4,1989,22,Early Pottery Neolithic,base,37,50,Random survey
16596,11,4,1989,21,Early Bronze Age,base,17,10,Random stratified survey
16597,11,4,1989,21,Early Chalcolithic,base,20,35,Random stratified survey
16598,11,4,1989,21,Nuzi,base,13,7,Random stratified survey
16599,11,4,1989,21,Nuzi,base,12,6,Random stratified survey
16600,11,4,1989,6,Late Neolithic,rim,21,25,Stratified survey
16601,11,4,1989,19,Hassuna,rim,15,7,Random stratified survey
16602,11,4,1989,6,Early Chalcolithic,rim,20,28,Stratified survey
16603,11,4,1989,19,Early Bronze Age,rim,15,10,Random stratified survey
16604,11,4,1989,21,Early Bronze Age,NA,NA,NA,Random stratified survey
16605,11,4,1989,7,Late Neolithic,rim,21,22,Test pit
16606,11,4,1989,12,Pottery Neolithic,rim,32,190,Random survey
16607,11,4,1989,12,Second Millennium,rim,17,17,Random survey
16608,11,4,1989,23,Early Bronze Age,base,17,8,Test pit
16609,11,4,1989,18,Early Bronze Age,rim,17,7,Stratified survey
16610,11,4,1989,7,Late Neolithic,base,22,24,Test pit
16611,11,4,1989,21,Late Third Millennium,NA,NA,NA,Random stratified survey
16612,11,4,1989,1,Middle Chalcolithic,base,37,52,Trench
16613,11,4,1989,12,Early Chalcolithic,base,23,32,Random survey
16614,11,4,1989,23,Early Bronze Age,base,17,11,Test pit
16615,11,4,1989,7,Late Neolithic,base,22,22,Test pit
16616,11,4,1989,23,Early Bronze Age,base,17,12,Test pit
16617,11,4,1989,17,Middle Chalcolithic,base,37,45,Random survey
16618,11,4,1989,21,Late Third Millennium,NA,NA,NA,Random stratified survey
16619,11,4,1989,20,Pottery Neolithic,base,34,128,Stratified survey
16620,11,4,1989,7,Late Neolithic,base,21,NA,Test pit
16621,11,4,1989,7,Early Bronze Age,base,18,10,Test pit
16622,11,4,1989,1,Early Chalcolithic,base,21,27,Trench
16623,11,4,1989,19,Early Bronze Age,rim,16,7,Random stratified survey
16624,11,4,1989,17,Middle Chalcolithic,base,36,55,Random survey
16625,11,4,1989,19,Late Neolithic,base,20,19,Random stratified survey
16626,11,4,1989,1,Pottery Neolithic,rim,33,156,Trench
16627,11,4,1989,24,Second Millennium,rim,17,12,Test pit
16628,11,4,1989,12,Early Chalcolithic,rim,21,27,Random survey
16629,11,4,1989,22,Early Iron Age,rim,26,29,Random survey
16630,11,4,1989,21,Early Bronze Age,base,14,7,Random stratified survey
16631,11,4,1989,17,Early Pottery Neolithic,base,37,38,Random survey
16632,11,4,1989,20,Early Bronze Age,rim,16,8,Stratified survey
16633,11,4,1989,18,Hassuna,rim,15,7,Stratified survey
16634,11,4,1989,17,Late Neolithic,NA,NA,NA,Random survey
16635,11,4,1989,22,Halaf,rim,50,115,Random survey
16636,11,4,1989,7,Early Bronze Age,rim,15,8,Test pit
16637,11,4,1989,12,Middle Chalcolithic,rim,37,56,Random survey
16638,11,4,1989,24,Early Bronze Age,rim,17,11,Test pit
16639,11,4,1989,18,Early Bronze Age,rim,16,11,Stratified survey
16640,11,4,1989,21,Early Chalcolithic,rim,22,27,Random stratified survey
16641,11,4,1989,6,Hassuna,base,16,7,Stratified survey
16642,11,4,1989,17,Pottery Neolithic,rim,NA,157,Random survey
16643,11,4,1989,1,Early Chalcolithic,rim,21,26,Trench
16644,11,4,1989,21,Pottery Neolithic,NA,NA,NA,Random stratified survey
16645,11,4,1989,1,Middle Chalcolithic,rim,35,53,Trench
16646,11,4,1989,18,Early Bronze Age,base,17,13,Stratified survey
16647,11,4,1989,22,Late Neolithic,base,21,17,Random survey
16648,11,4,1989,1,Early Pottery Neolithic,base,38,46,Trench
16649,11,4,1989,6,Ubaid,base,22,15,Stratified survey
16650,11,4,1989,12,Middle Chalcolithic,base,37,49,Random survey
16651,11,4,1989,17,Middle Chalcolithic,rim,35,55,Random survey
16652,11,4,1989,7,Second Millennium,rim,18,15,Test pit
16653,11,4,1989,24,Late Neolithic,rim,21,23,Test pit
16654,11,4,1989,19,Early Bronze Age,rim,17,13,Random stratified survey
16655,11,4,1989,1,Middle Chalcolithic,rim,36,52,Trench
16656,11,4,1989,19,Late Neolithic,rim,22,23,Random stratified survey
16657,11,4,1989,6,Late Neolithic,base,22,24,Stratified survey
16658,11,4,1989,12,Early Chalcolithic,base,23,24,Random survey
16659,11,4,1989,19,Middle Iron Age,base,27,50,Random stratified survey
16660,11,4,1989,22,Early Pottery Neolithic,base,37,50,Random survey
16661,11,5,1989,9,Middle Chalcolithic,base,36,51,Trench
16662,11,5,1989,3,Early Bronze Age,rim,17,10,Random stratified survey
16663,11,5,1989,14,Early Pottery Neolithic,base,36,41,Random survey
16664,11,5,1989,2,Middle Chalcolithic,rim,36,46,Random survey
16665,11,5,1989,4,Hassuna,rim,16,8,Random survey
16666,11,5,1989,9,Middle Chalcolithic,rim,36,48,Trench
16667,11,5,1989,14,Early Pottery Neolithic,base,36,46,Random survey
16668,11,5,1989,3,Early Bronze Age,rim,17,13,Random stratified survey
16669,11,5,1989,11,Middle Iron Age,rim,27,46,Random survey
16670,11,5,1989,8,Early Chalcolithic,rim,21,18,Random survey
16671,11,5,1989,9,Early Pottery Neolithic,base,38,55,Trench
16672,11,5,1989,3,Early Chalcolithic,rim,20,24,Random stratified survey
16673,11,5,1989,8,Early Pottery Neolithic,rim,35,39,Random survey
16674,11,5,1989,16,Early Bronze Age,base,17,11,Test pit
16675,11,5,1989,8,Uruk,base,20,20,Random survey
16676,11,5,1989,15,Late Neolithic,rim,21,26,Random stratified survey
16677,11,5,1989,8,Uruk,rim,20,33,Random survey
16678,11,5,1989,14,Early Jazira 1,NA,NA,NA,Random survey
16679,11,5,1989,13,Early Chalcolithic,rim,22,17,Stratified survey
16680,11,5,1989,4,Early Pottery Neolithic,rim,37,48,Random survey
16681,11,5,1989,8,Uruk,base,20,20,Random survey
16682,11,5,1989,13,Ubaid,base,22,14,Stratified survey
16683,11,5,1989,8,Early Pottery Neolithic,base,36,46,Random survey
16684,11,5,1989,14,Early Bronze Age,base,17,9,Random survey
16685,11,5,1989,3,Early Bronze Age,base,16,8,Random stratified survey
16686,11,5,1989,4,Early Pottery Neolithic,rim,37,47,Random survey
16687,11,5,1989,8,Uruk,rim,19,19,Random survey
16688,11,5,1989,15,Early Jazira 1,NA,NA,NA,Random stratified survey
16689,11,5,1989,4,Early Pottery Neolithic,rim,35,35,Random survey
16690,11,5,1989,5,Early Chalcolithic,base,22,30,Test pit
16691,11,5,1989,11,Late Third Millennium,NA,NA,NA,Random survey
16692,11,5,1989,16,Early Bronze Age,rim,16,8,Test pit
16693,11,5,1989,2,Late Neolithic,base,22,23,Random survey
16694,11,5,1989,11,Early Pottery Neolithic,base,38,53,Random survey
16695,11,5,1989,8,Early Pottery Neolithic,rim,37,45,Random survey
16696,11,5,1989,15,Early Chalcolithic,rim,22,23,Random stratified survey
16697,11,5,1989,14,Early Pottery Neolithic,base,37,43,Random survey
16698,11,5,1989,14,Early Pottery Neolithic,base,35,43,Random survey
16699,11,5,1989,2,4th Millennium,base,27,42,Random survey
16700,11,5,1989,11,Early Chalcolithic,base,21,25,Random survey
16701,11,5,1989,5,Second Millennium,rim,17,17,Test pit
16702,11,5,1989,14,Early Pottery Neolithic,base,38,NA,Random survey
16703,11,5,1989,4,Halaf,base,51,115,Random survey
16704,11,5,1989,2,Early Chalcolithic,base,22,22,Random survey
16705,11,5,1989,5,Hassuna,rim,17,7,Test pit
16706,11,5,1989,3,Early Bronze Age,base,17,9,Random stratified survey
16707,11,5,1989,3,Ubaid,base,20,16,Random stratified survey
16708,11,5,1989,2,Early Chalcolithic,rim,20,23,Random survey
16709,11,5,1989,2,Late Neolithic,rim,21,25,Random survey
16710,11,5,1989,8,Early Pottery Neolithic,base,38,46,Random survey
16711,11,5,1989,14,Early Bronze Age,rim,15,11,Random survey
16712,11,5,1989,2,Middle Chalcolithic,base,38,59,Random survey
16713,11,5,1989,11,Early Pottery Neolithic,base,36,45,Random survey
16714,11,5,1989,8,Early Pottery Neolithic,base,36,50,Random survey
16715,11,5,1989,4,Early Pottery Neolithic,base,37,44,Random survey
16716,11,5,1989,11,Early Bronze Age,rim,17,10,Random survey
16717,11,5,1989,9,Early Pottery Neolithic,rim,35,30,Trench
16718,11,5,1989,9,Early Chalcolithic,rim,20,24,Trench
16719,11,5,1989,13,Early Bronze Age,rim,16,10,Stratified survey
16720,11,5,1989,3,Ubaid,base,22,17,Random stratified survey
16721,11,5,1989,8,Uruk,base,21,33,Random survey
16722,11,5,1989,14,Middle Chalcolithic,rim,37,48,Random survey
16723,11,5,1989,14,Middle Chalcolithic,base,37,50,Random survey
16724,11,5,1989,9,Early Pottery Neolithic,base,29,44,Trench
16725,11,5,1989,8,Middle Chalcolithic,base,37,53,Random survey
16726,11,5,1989,11,Late Neolithic,base,20,18,Random survey
16727,11,5,1989,9,Early Pottery Neolithic,rim,37,44,Trench
16728,11,5,1989,10,Early Bronze Age,base,17,10,Test pit
16729,11,5,1989,2,Ubaid,base,22,15,Random survey
16730,11,5,1989,4,Early Pottery Neolithic,rim,38,48,Random survey
16731,12,4,1989,21,Early Bronze Age,base,17,10,Random stratified survey
16732,12,4,1989,19,Late Third Millennium,NA,NA,NA,Random stratified survey
16733,12,4,1989,7,Early Bronze Age,base,17,11,Test pit
16734,12,4,1989,12,Early Bronze Age,base,16,8,Random survey
16735,12,4,1989,6,Ubaid,base,22,17,Stratified survey
16736,12,4,1989,24,Early Bronze Age,rim,17,10,Test pit
16737,12,4,1989,7,Early Bronze Age,rim,17,8,Test pit
16738,12,4,1989,22,Early Pottery Neolithic,base,37,47,Random survey
16739,12,4,1989,23,Late Third Millennium,NA,NA,NA,Test pit
16740,12,4,1989,12,Middle Chalcolithic,rim,37,47,Random survey
16741,12,4,1989,6,Uruk,base,22,31,Stratified survey
16742,12,4,1989,7,Late Neolithic,base,21,20,Test pit
16743,12,4,1989,1,Early Chalcolithic,rim,21,19,Trench
16744,12,4,1989,21,Middle Iron Age,base,38,49,Random stratified survey
16745,12,4,1989,12,Middle Iron Age,rim,27,82,Random survey
16746,12,4,1989,6,Hassuna,base,16,7,Stratified survey
16747,12,4,1989,12,Early Chalcolithic,base,22,24,Random survey
16748,12,4,1989,19,Early Bronze Age,rim,16,8,Random stratified survey
16749,12,4,1989,12,Second Millennium,rim,18,15,Random survey
16750,12,4,1989,17,Middle Chalcolithic,base,36,40,Random survey
16751,12,4,1989,21,Early Bronze Age,base,16,6,Random stratified survey
16752,12,4,1989,7,Early Bronze Age,rim,17,10,Test pit
16753,12,4,1989,21,Pottery Neolithic,base,33,190,Random stratified survey
16754,12,4,1989,12,Early Bronze Age,rim,17,10,Random survey
16755,12,4,1989,1,Early Pottery Neolithic,base,37,49,Trench
16756,12,4,1989,19,Late Neolithic,base,22,21,Random stratified survey
16757,12,4,1989,17,Late Neolithic,rim,21,21,Random survey
16758,12,4,1989,12,Middle Chalcolithic,base,37,55,Random survey
16759,12,4,1989,6,Late Third Millennium,NA,NA,NA,Stratified survey
16760,12,4,1989,19,Late Neolithic,rim,22,27,Random stratified survey
16761,12,4,1989,12,Early Chalcolithic,base,22,28,Random survey
16762,12,4,1989,20,Early Bronze Age,rim,17,14,Stratified survey
16763,12,4,1989,17,Middle Chalcolithic,rim,36,47,Random survey
16764,12,4,1989,12,Early Bronze Age,base,17,10,Random survey
16765,12,4,1989,21,Early Bronze Age,rim,17,10,Random stratified survey
16766,12,4,1989,19,Early Bronze Age,base,17,10,Random stratified survey
16767,12,4,1989,19,Early Bronze Age,rim,17,11,Random stratified survey
16768,12,4,1989,17,Early Bronze Age,rim,17,12,Random survey
16769,12,4,1989,7,Late Third Millennium,NA,NA,NA,Test pit
16770,12,4,1989,22,Halaf,rim,54,110,Random survey
16771,12,4,1989,18,Late Third Millennium,NA,NA,NA,Stratified survey
16772,12,4,1989,12,Late Third Millennium,NA,NA,NA,Random survey
16773,12,4,1989,7,Early Bronze Age,base,17,12,Test pit
16774,12,4,1989,19,Hassuna,rim,16,7,Random stratified survey
16775,12,4,1989,19,Hassuna,base,17,7,Random stratified survey
16776,12,4,1989,17,Middle Chalcolithic,rim,36,50,Random survey
16777,12,4,1989,7,Late Third Millennium,NA,NA,NA,Test pit
16778,12,4,1989,12,Middle Chalcolithic,rim,37,56,Random survey
16779,12,4,1989,19,Early Bronze Age,base,18,12,Random stratified survey
16780,12,4,1989,17,Early Pottery Neolithic,base,37,43,Random survey
16781,12,4,1989,22,Early Pottery Neolithic,base,36,52,Random survey
16782,12,4,1989,6,Early Bronze Age,rim,16,10,Stratified survey
16783,12,4,1989,17,Early Bronze Age,base,17,10,Random survey
16784,12,4,1989,7,Early Bronze Age,rim,17,9,Test pit
16785,12,4,1989,1,Middle Chalcolithic,rim,36,53,Trench
16786,12,4,1989,19,Early Bronze Age,rim,17,9,Random stratified survey
16787,12,4,1989,17,Early Bronze Age,rim,17,13,Random survey
16788,12,4,1989,1,Middle Chalcolithic,base,36,56,Trench
16789,12,4,1989,22,Early Iron Age,rim,27,32,Random survey
16790,12,4,1989,23,Early Bronze Age,rim,16,10,Test pit
16791,12,4,1989,21,Early Bronze Age,rim,17,12,Random stratified survey
16792,12,4,1989,21,Early Bronze Age,rim,17,13,Random stratified survey
16793,12,4,1989,18,Early Bronze Age,base,17,14,Stratified survey
16794,12,4,1989,7,Early Bronze Age,base,17,6,Test pit
16795,12,4,1989,21,Early Bronze Age,base,17,9,Random stratified survey
16796,12,4,1989,17,Pottery Neolithic,rim,33,158,Random survey
16797,12,4,1989,7,Late Neolithic,base,21,19,Test pit
16798,12,4,1989,6,Early Bronze Age,rim,17,11,Stratified survey
16799,12,4,1989,24,Second Millennium,rim,19,14,Test pit
16800,12,4,1989,19,Early Bronze Age,rim,17,10,Random stratified survey
16801,12,4,1989,17,Late Neolithic,base,22,21,Random survey
16802,12,4,1989,18,Late Neolithic,base,21,18,Stratified survey
16803,12,5,1989,3,Early Chalcolithic,base,21,24,Random stratified survey
16804,12,5,1989,4,Early Bronze Age,rim,16,9,Random survey
16805,12,5,1989,9,Middle Chalcolithic,base,36,49,Trench
16806,12,5,1989,8,Early Bronze Age,rim,15,6,Random survey
16807,12,5,1989,16,Early Bronze Age,base,17,9,Test pit
16808,12,5,1989,10,Late Third Millennium,NA,NA,NA,Test pit
16809,12,5,1989,13,Second Millennium,rim,18,14,Stratified survey
16810,12,5,1989,15,Late Neolithic,base,21,14,Random stratified survey
16811,12,5,1989,3,Early Bronze Age,rim,16,7,Random stratified survey
16812,12,5,1989,10,Early Bronze Age,rim,17,12,Test pit
