"","record_id","month","day","year","plot_id","period","diagnostic","length","diameter","decoration_type","ceramic_type","manufacture_technique","recovery_method"
"21094",29100,1,17,1999,4,"Early Pottery Neolithic","base",35,37,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21095",29101,1,17,1999,4,"Early Pottery Neolithic","rim",36,42,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21096",29102,1,17,1999,4,"Early Pottery Neolithic","base",37,45,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21097",29104,1,17,1999,4,"Early Pottery Neolithic","base",35,40,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21098",29105,1,17,1999,4,"Early Pottery Neolithic","rim",35,41,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21099",29106,1,17,1999,4,"Early Pottery Neolithic","rim",36,43,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21100",29107,1,17,1999,4,"Early Pottery Neolithic","base",36,48,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21101",29240,2,21,1999,4,"Early Pottery Neolithic","base",35,50,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21102",29242,2,21,1999,4,"Early Pottery Neolithic","rim",35,39,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21103",29243,2,21,1999,4,"Early Pottery Neolithic","rim",36,46,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21104",29244,2,21,1999,4,"Early Pottery Neolithic","base",37,45,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21105",29245,2,21,1999,4,"Early Pottery Neolithic","base",36,42,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21106",29246,2,21,1999,4,"Early Pottery Neolithic","base",35,45,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21107",29247,2,21,1999,4,"Early Pottery Neolithic","base",35,38,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21108",29248,2,21,1999,4,"Early Pottery Neolithic","base",39,49,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21109",29249,2,21,1999,4,"Early Pottery Neolithic","rim",36,42,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21110",29250,2,21,1999,4,"Early Pottery Neolithic","rim",35,42,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21111",29376,3,15,1999,4,"Early Pottery Neolithic","rim",36,47,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21112",29377,3,15,1999,4,"Early Pottery Neolithic","base",37,48,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21113",29378,3,15,1999,4,"Early Pottery Neolithic","rim",36,40,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21114",29379,3,15,1999,4,"Early Pottery Neolithic","base",34,50,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21115",29380,3,15,1999,4,"Early Pottery Neolithic","rim",36,46,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21116",29381,3,15,1999,4,"Early Pottery Neolithic","base",35,45,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21117",29382,3,15,1999,4,"Early Pottery Neolithic","rim",34,42,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21118",29384,3,15,1999,4,"Early Pottery Neolithic","base",38,51,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21119",29504,4,18,1999,4,"Early Pottery Neolithic","base",37,47,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21120",29505,4,18,1999,4,"Early Pottery Neolithic","rim",37,43,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21121",29506,4,18,1999,4,"Early Pottery Neolithic","base",38,47,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21122",29507,4,18,1999,4,"Early Pottery Neolithic","base",36,48,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21123",29508,4,18,1999,4,"Early Pottery Neolithic","base",36,45,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21124",29509,4,18,1999,4,"Early Pottery Neolithic","rim",35,46,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21125",29510,4,18,1999,4,"Early Pottery Neolithic","base",35,30,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21126",29511,4,18,1999,4,"Early Pottery Neolithic","rim",35,43,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21127",29512,4,18,1999,4,"Early Pottery Neolithic","rim",36,45,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21128",29513,4,18,1999,4,"Early Pottery Neolithic","base",35,45,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21129",29638,5,16,1999,4,"Early Pottery Neolithic","base",37,39,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21130",29639,5,16,1999,4,"Early Pottery Neolithic","base",34,39,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21131",29640,5,16,1999,4,"Early Pottery Neolithic","rim",36,46,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21132",29642,5,16,1999,4,"Early Pottery Neolithic","base",37,43,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21133",29776,6,13,1999,4,"Early Pottery Neolithic","rim",35,43,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21134",29778,6,13,1999,4,"Early Pottery Neolithic","rim",35,53,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21135",29780,6,13,1999,4,"Early Pottery Neolithic","base",36,49,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21136",29781,6,13,1999,4,"Early Pottery Neolithic","base",35,29,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21137",30227,1,10,2000,4,"Early Pottery Neolithic","base",34,45,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21138",30366,2,6,2000,4,"Early Pottery Neolithic","rim",38,42,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21139",30369,2,6,2000,4,"Early Pottery Neolithic","base",35,50,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21140",30509,3,5,2000,4,"Early Pottery Neolithic","rim",33,41,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21141",30510,3,5,2000,4,"Early Pottery Neolithic","rim",38,40,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21142",30676,4,31,2000,4,"Early Pottery Neolithic","rim",33,47,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21143",30823,6,4,2000,4,"Early Pottery Neolithic","base",35,23,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21144",30826,6,4,2000,4,"Early Pottery Neolithic","base",36,46,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21145",30829,6,4,2000,4,"Early Pottery Neolithic","rim",39,NA,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21146",31000,7,2,2000,4,"Early Pottery Neolithic","base",36,33,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21147",31003,7,2,2000,4,"Early Pottery Neolithic","base",36,39,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21148",31190,7,23,2000,4,"Early Pottery Neolithic","base",32,32,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21149",31191,7,23,2000,4,"Early Pottery Neolithic","base",37,40,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21150",31288,8,26,2000,4,"Early Pottery Neolithic","base",36,43,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21151",31289,8,26,2000,4,"Early Pottery Neolithic","base",36,44,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21152",31450,9,31,2000,4,"Early Pottery Neolithic","base",35,46,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21153",31451,9,31,2000,4,"Early Pottery Neolithic","base",36,43,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21154",31452,9,31,2000,4,"Early Pottery Neolithic","base",35,41,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21155",31453,9,31,2000,4,"Early Pottery Neolithic","base",35,29,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21156",31454,9,31,2000,4,"Early Pottery Neolithic","rim",35,39,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21157",31566,11,26,2000,4,"Early Pottery Neolithic","base",37,43,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21158",31567,11,26,2000,4,"Early Pottery Neolithic","rim",35,44,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21159",31568,11,26,2000,4,"Early Pottery Neolithic","base",36,43,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21160",31571,11,26,2000,4,"Early Pottery Neolithic","base",36,44,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21161",31673,12,23,2000,4,"Early Pottery Neolithic","base",35,54,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21162",31674,12,23,2000,4,"Early Pottery Neolithic","base",35,48,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21163",31760,1,22,2001,4,"Early Pottery Neolithic","base",36,48,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21164",31822,3,4,2001,4,"Early Pottery Neolithic","rim",37,45,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21165",31824,3,4,2001,4,"Early Pottery Neolithic","base",37,50,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21166",31894,3,25,2001,4,"Early Pottery Neolithic","base",38,51,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21167",31994,4,22,2001,4,"Early Pottery Neolithic","base",37,53,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21168",31995,4,22,2001,4,"Early Pottery Neolithic","rim",36,55,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21169",32093,5,27,2001,4,"Early Pottery Neolithic","rim",37,51,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21170",32094,5,27,2001,4,"Early Pottery Neolithic","base",37,52,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21171",32095,5,27,2001,4,"Early Pottery Neolithic","rim",36,36,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21172",32096,5,27,2001,4,"Early Pottery Neolithic","rim",35,49,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21173",32267,7,22,2001,4,"Early Pottery Neolithic","rim",35,49,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21174",32490,8,26,2001,4,"Early Pottery Neolithic","rim",38,51,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21175",32494,8,26,2001,4,"Early Pottery Neolithic","rim",36,48,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21176",32713,9,23,2001,4,"Early Pottery Neolithic","rim",36,47,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21177",32715,9,23,2001,4,"Early Pottery Neolithic","rim",35,24,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21178",32716,9,23,2001,4,"Early Pottery Neolithic","rim",37,52,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21179",32720,9,23,2001,4,"Early Pottery Neolithic","base",34,23,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21180",32910,10,14,2001,4,"Early Pottery Neolithic","rim",37,60,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21181",32913,10,14,2001,4,"Early Pottery Neolithic","base",37,39,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21182",32917,10,14,2001,4,"Early Pottery Neolithic","base",36,53,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21183",32918,10,14,2001,4,"Early Pottery Neolithic","rim",36,48,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21184",32927,10,14,2001,4,"Early Pottery Neolithic","base",34,37,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21185",33132,11,18,2001,4,"Early Pottery Neolithic","rim",36,31,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21186",33134,11,18,2001,4,"Early Pottery Neolithic","rim",37,45,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21187",33140,11,18,2001,4,"Early Pottery Neolithic","base",35,40,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21188",33141,11,18,2001,4,"Early Pottery Neolithic","rim",35,30,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21189",33142,11,18,2001,4,"Early Pottery Neolithic","base",36,43,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21190",33144,11,18,2001,4,"Early Pottery Neolithic","base",35,48,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21191",33145,11,18,2001,4,"Early Pottery Neolithic","rim",35,49,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21192",33492,2,10,2002,4,"Early Pottery Neolithic","base",36,53,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21193",33493,2,10,2002,4,"Early Pottery Neolithic","rim",36,51,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21194",33494,2,10,2002,4,"Early Pottery Neolithic","base",36,42,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21195",33495,2,10,2002,4,"Early Pottery Neolithic","rim",37,50,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21196",33658,3,14,2002,4,"Early Pottery Neolithic","rim",36,50,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21197",33664,3,14,2002,4,"Early Pottery Neolithic","rim",38,52,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21198",33665,3,14,2002,4,"Early Pottery Neolithic","base",36,53,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21199",33865,4,17,2002,4,"Early Pottery Neolithic","rim",36,47,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21200",33871,4,17,2002,4,"Early Pottery Neolithic","base",36,52,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21201",33876,4,17,2002,4,"Early Pottery Neolithic","rim",37,55,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21202",34069,5,16,2002,4,"Early Pottery Neolithic","rim",37,46,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21203",34076,5,16,2002,4,"Early Pottery Neolithic","rim",36,49,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21204",34077,5,16,2002,4,"Early Pottery Neolithic","base",36,51,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21205",34304,6,16,2002,4,"Early Pottery Neolithic","rim",36,46,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21206",34308,6,16,2002,4,"Early Pottery Neolithic","rim",37,50,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21207",34552,7,14,2002,4,"Early Pottery Neolithic","rim",36,47,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21208",34556,7,14,2002,4,"Early Pottery Neolithic","rim",35,54,"Burnished","Bowl with Ribbed Rim","coil","Random survey"
"21209",19,7,16,1977,4,"Hassuna",NA,NA,NA,"Carved","Carinated Bowl","coil","Random survey"
"21210",81,8,19,1977,4,"Hassuna","rim",14,8,"Carved","Carinated Bowl","coil","Random survey"
"21211",216,9,12,1977,4,"Hassuna","rim",13,9,"Carved","Carinated Bowl","coil","Random survey"
"21212",470,12,11,1977,4,"Hassuna","base",15,6,"Carved","Carinated Bowl","coil","Random survey"
"21213",621,2,19,1978,4,"Hassuna",NA,NA,NA,"Carved","Carinated Bowl","coil","Random survey"
"21214",686,3,12,1978,4,"Hassuna",NA,NA,NA,"Carved","Carinated Bowl","coil","Random survey"
"21215",1282,9,4,1978,4,"Hassuna","rim",16,6,"Carved","Carinated Bowl","coil","Random survey"
"21216",2404,1,16,1980,4,"Hassuna","rim",15,7,"Carved","Carinated Bowl","coil","Random survey"
"21217",2514,2,25,1980,4,"Hassuna","rim",15,7,"Carved","Carinated Bowl","coil","Random survey"
"21218",2591,3,9,1980,4,"Hassuna","base",NA,5,"Carved","Carinated Bowl","coil","Random survey"
"21219",2729,3,9,1980,4,"Hassuna","rim",NA,7,"Carved","Carinated Bowl","coil","Random survey"
"21220",2803,3,22,1980,4,"Hassuna","base",NA,5,"Carved","Carinated Bowl","coil","Random survey"
"21221",2871,4,18,1980,4,"Hassuna","base",NA,7,"Carved","Carinated Bowl","coil","Random survey"
"21222",3524,11,9,1980,4,"Hassuna","rim",15,7,"Carved","Carinated Bowl","coil","Random survey"
"21223",3578,12,15,1980,4,"Hassuna","rim",16,7,"Carved","Carinated Bowl","coil","Random survey"
"21224",3987,3,9,1981,4,"Hassuna","rim",16,9,"Carved","Carinated Bowl","coil","Random survey"
"21225",4290,4,6,1981,4,"Hassuna",NA,NA,4,"Carved","Carinated Bowl","coil","Random survey"
"21226",4466,5,4,1981,4,"Hassuna","rim",14,8,"Carved","Carinated Bowl","coil","Random survey"
"21227",4493,6,4,1981,4,"Hassuna","base",11,6,"Carved","Carinated Bowl","coil","Random survey"
"21228",4526,6,4,1981,4,"Hassuna","base",15,6,"Carved","Carinated Bowl","coil","Random survey"
"21229",5614,3,30,1982,4,"Hassuna","rim",16,6,"Carved","Carinated Bowl","coil","Random survey"
"21230",6010,6,28,1982,4,"Hassuna","rim",16,9,"Carved","Carinated Bowl","coil","Random survey"
"21231",6168,7,25,1982,4,"Hassuna","base",NA,6,"Carved","Carinated Bowl","coil","Random survey"
"21232",6428,8,16,1982,4,"Hassuna","base",15,6,"Carved","Carinated Bowl","coil","Random survey"
"21233",6451,8,16,1982,4,"Hassuna","rim",15,7,"Carved","Carinated Bowl","coil","Random survey"
"21234",6863,10,24,1982,4,"Hassuna","base",16,7,"Carved","Carinated Bowl","coil","Random survey"
"21235",6887,10,24,1982,4,"Hassuna","base",16,6,"Carved","Carinated Bowl","coil","Random survey"
"21236",7041,11,22,1982,4,"Hassuna","base",14,6,"Carved","Carinated Bowl","coil","Random survey"
"21237",7085,11,22,1982,4,"Hassuna","rim",15,6,"Carved","Carinated Bowl","coil","Random survey"
"21238",7093,11,22,1982,4,"Hassuna","base",15,7,"Carved","Carinated Bowl","coil","Random survey"
"21239",7111,11,22,1982,4,"Hassuna","base",15,6,"Carved","Carinated Bowl","coil","Random survey"
"21240",7254,1,13,1983,4,"Hassuna","base",15,6,"Carved","Carinated Bowl","coil","Random survey"
"21241",7266,1,13,1983,4,"Hassuna","base",14,6,"Carved","Carinated Bowl","coil","Random survey"
"21242",7415,2,27,1983,4,"Hassuna","base",16,6,"Carved","Carinated Bowl","coil","Random survey"
"21243",7588,3,15,1983,4,"Hassuna","base",15,5,"Carved","Carinated Bowl","coil","Random survey"
"21244",7724,4,17,1983,4,"Hassuna","rim",16,8,"Carved","Carinated Bowl","coil","Random survey"
"21245",7748,4,17,1983,4,"Hassuna","rim",16,7,"Carved","Carinated Bowl","coil","Random survey"
"21246",7881,5,15,1983,4,"Hassuna","base",16,7,"Carved","Carinated Bowl","coil","Random survey"
"21247",13642,10,25,1987,4,"Hassuna","rim",17,7,"Carved","Carinated Bowl","coil","Random survey"
"21248",13809,11,22,1987,4,"Hassuna","rim",17,7,"Carved","Carinated Bowl","coil","Random survey"
"21249",14434,4,19,1988,4,"Hassuna","rim",12,8,"Carved","Carinated Bowl","coil","Random survey"
"21250",16568,10,8,1989,4,"Hassuna","rim",15,9,"Carved","Carinated Bowl","coil","Random survey"
"21251",16665,11,5,1989,4,"Hassuna","rim",16,8,"Carved","Carinated Bowl","coil","Random survey"
"21252",19091,9,11,1991,4,"Hassuna","rim",16,7,"Carved","Carinated Bowl","coil","Random survey"
"21253",19150,10,11,1991,4,"Hassuna","rim",15,7,"Carved","Carinated Bowl","coil","Random survey"
"21254",19192,10,11,1991,4,"Hassuna","rim",15,8,"Carved","Carinated Bowl","coil","Random survey"
"21255",19336,11,15,1991,4,"Hassuna","rim",15,7,"Carved","Carinated Bowl","coil","Random survey"
